Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Sigla UF,Sigla Região
2009,449,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM NATAL,RN,NE
2009,641,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,RN,NE
2009,644,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL NATAL,RN,NE
2009,135,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE ALIMENTOS NATAL,RN,NE
2009,193,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO,RN,NE
2009,325,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO NATAL AUTOMACAO INDUSTRIAL,RN,NE
2009,31,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO NATAL SISTEMAS E COMPUTACAO,RN,NE
2009,180,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE MATERIAIS NATAL,RN,NE
2009,284,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PRODUCAO NATAL,RN,NE
2009,515,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA ELETRICA NATAL,RN,NE
2009,491,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA MECANICA NATAL,RN,NE
2009,355,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA QUIMICA NATAL,RN,NE
2009,257,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA TEXTIL NATAL,RN,NE
2009,241,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTATISTICA NATAL,RN,NE
2009,107,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA,RN,NE
2009,568,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA NATAL,RN,NE
2009,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA NATAL BIOQUIMICO E ANALISTA CLINICO,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2009,335,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA NATAL,RN,NE
2009,462,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISICA NATAL,RN,NE
2009,379,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2009,162,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2009,257,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2009,189,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA NATAL,RN,NE
2009,132,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,RN,NE
2009,40,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA NATAL,RN,NE
2009,70,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOFISICA NATAL,RN,NE
2009,510,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA NATAL,RN,NE
2009,179,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOLOGIA NATAL,RN,NE
2009,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE PEQUENAS E MEDIAS EMPRESAS,RN,NE
2009,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE PEQUENAS E MEDIAS EMPRESAS,RN,NE
2009,115,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE POLITICAS PUBLICAS NATAL,RN,NE
2009,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE RECURSOS HUMANOS,RN,NE
2009,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM MARKETING,RN,NE
2009,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM MARKETING,RN,NE
2009,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM SISTEMA DE INFORMACAO,RN,NE
2009,38,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM SISTEMAS E SERVICOS DE SAUDE NATAL,RN,NE
2009,207,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTORIA,RN,NE
2009,568,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTORIA NATAL,RN,NE
2009,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS,RN,NE
2009,44,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS  EAD,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LINGUA PORTUGUESA E RESPECTIVAS LITERATURAS,RN,NE
2009,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES E LITERATURAS DA LINGUA PORTUGUESA,RN,NE
2009,247,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES-INGLES E RESPECTIVAS LITERATURAS,RN,NE
2009,154,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES-LITERATURA,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS EAD - PORTUGUES LITERATURA,RN,NE
2009,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS HABILITACAO PORTUGUES E ESPANHOLEAD,RN,NE
2009,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS HABILITACAO PORTUGUES E INGLESEAD,RN,NE
2009,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS LIBRAS LINGUA BRASILEIRA DE SINAIS,RN,NE
2009,29,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS LINGUA BRASILEIRA DE SINAIS,RN,NE
2009,37,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA ESPANHOLA E LITERATURAS,RN,NE
2009,109,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA FRANCESA E LITERATURAS,RN,NE
2009,108,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA INGLESA E LITERATURAS,RN,NE
2009,393,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA PORTUGUESA E LITERATURAS,RN,NE
2009,100,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM ESPANHOL - CAMPUS NATAL-CENTRAL,RN,NE
2009,113,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM FISICA - CAMPUS NATAL-CENTRAL,RN,NE
2009,148,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM GEOGRAFIA - CAMPUS NATAL-CENTRAL,RN,NE
2009,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA,RN,NE
2009,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA,RN,NE
2009,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA  EAD,RN,NE
2009,623,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA NATAL,RN,NE
2009,464,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA,RN,NE
2009,609,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA NATAL,RN,NE
2009,136,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL,RN,NE
2009,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL CANTO,RN,NE
2009,87,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL INSTRUMENTO,RN,NE
2009,95,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NORMAL SUPERIOR - FORMACAO DE PROFESSOR DE EDUCACAO INFANTIL E SERIES INICIAIS DO ENSINO FUNDAMENTAL,RN,NE
2009,166,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO,RN,NE
2009,625,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO,RN,NE
2009,237,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO NATAL,RN,NE
2009,447,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA,RN,NE
2009,355,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA NATAL,RN,NE
2009,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,280,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,190,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,132,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,401,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,103,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA  EAD,RN,NE
2009,56,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA - GESTAO EDUCACIONAL,RN,NE
2009,376,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA - MAGISTERIO PARA A EDUCACAO BASICA E GESTAO EM EDUCACAO,RN,NE
2009,51,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA EAD,RN,NE
2009,133,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA LICENCIATURA,RN,NE
2009,857,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA NATAL,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIAEAD,RN,NE
2009,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIAEAD,RN,NE
2009,203,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIAEAD,RN,NE
2009,203,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,RN,NE
2009,789,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA - FORMACAO DE PSICOLOGO,RN,NE
2009,229,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA FORMACAO DE PSICOLOGO,RN,NE
2009,263,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA NATAL,RN,NE
2009,77,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUIMICA DO PETROLEO NATAL,RN,NE
2009,729,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUIMICA NATAL,RN,NE
2009,73,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,RELACOES INTERNACIONAIS,RN,NE
2009,76,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SECRETARIADO EXECUTIVO,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,81,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,17,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,483,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,226,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,175,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,439,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL  EAD,RN,NE
2009,72,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL - EAD,RN,NE
2009,394,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL NATAL,RN,NE
2009,411,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,126,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,68,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TEATRO NATAL,RN,NE
2009,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TECNOLOGIA EM GESTAO FINANCEIRA,RN,NE
2009,37,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TECNOLOGIA EM PRODUCAO CULTURAL - CAMPUS NATAL-CENTRAL,RN,NE
2009,114,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TERAPIA OCUPACIONAL,RN,NE
2009,84,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,424,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,111,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,228,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,342,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL GESTAO DA ANIMACAO TURISTICA,RN,NE
2009,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL GESTAO HOTELEIRA,RN,NE
