Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Sigla UF,Sigla Região
2009,28,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO AMBIENTAL - CAMPUS NATAL-CENTRAL,RN,NE
2009,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO DA PRODUCAO INDUSTRIALAGRUPAMENTO DE AREAS PROFISSIONAIS INDUSTRIA QUIMICA E MINERACAOED,RN,NE
2009,141,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO DE RECURSOS HUMANOS AREA PROFISSIONAL GESTAO,RN,NE
2009,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO DE SEGURANCA PESSOAL E PATRIMONIAL AREA PROFISSIONALGESTAO,RN,NE
2009,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO DESPORTIVA E DE LAZER - CAMPUS NATAL-CENTRAL,RN,NE
2009,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO E MARKETING DE PEQUENAS E MEDIAS EMPRESAS - EAD,RN,NE
2009,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO FINANCEIRA,RN,NE
2009,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO FINANCEIRA AGRUPAMENTO DE AREAS PROFISSIONAIS COMERCIO E GESTAO,RN,NE
2009,29,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO FINANCEIRA AREA PROFISSIONAL GESTAO,RN,NE
2009,93,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO FINANCEIRA AREA PROFISSIONAL GESTAO,RN,NE
2009,99,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO PUBLICA,RN,NE
2009,52,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM GESTAO PUBLICA AGRUPAMENTO DE AREA PROFISSIONAL COMERCIO E GESTAO,RN,NE
2009,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM HOTELARIA AREA PROFISSIONAL LAZER E DESENVOLVIMENTO SOCIAL TURISMO E HOSPITALIDADE,RN,NE
2009,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM LOGISTICA  MODALIDADE A DISTANCIA,RN,NE
2009,65,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM MARKETING AREA PROFISSIONAL COMERCIO E GESTAO,RN,NE
2009,135,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM MARKETING DE VENDAS AREA PROFISSIONAL COMERCIO,RN,NE
2009,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM MATERIAIS - CAMPUS NATAL-CENTRAL,RN,NE
2009,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS,RN,NE
2009,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM REDES DE COMPUTADORES AGRUPAMENTO DE AREAS PROFISSIONAIS INFORMATICA E TELECOMUNICACOES,RN,NE
2009,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM SISTEMAS PARA INTERNET AGRUPAMENTO DE AREAS PROFISSIONAIS INFORMATICA E TELECOMUNICACOES,RN,NE
2009,128,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,16,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,69,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,1189,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,150,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO NATAL,RN,NE
2009,24,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ECOLOGIA NATAL,RN,NE
2009,13,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO ARTISTICA NATAL ARTES CENICAS,RN,NE
2009,15,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO ARTISTICA NATAL ARTES PLASTICAS,RN,NE
2009,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO ARTISTICA NATAL MUSICA,RN,NE
2009,82,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO FISICA - EDUCACAO FISICA,RN,NE
2009,88,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO FISICA NATAL,RN,NE
2009,309,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2009,162,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2009,66,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2009,87,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM NATAL,RN,NE
2009,47,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,RN,NE
2009,82,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL NATAL,RN,NE
2009,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO,RN,NE
2009,28,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO NATAL AUTOMACAO INDUSTRIAL,RN,NE
2009,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO NATAL SISTEMAS E COMPUTACAO,RN,NE
2009,31,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE MATERIAIS NATAL,RN,NE
2009,56,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PRODUCAO NATAL,RN,NE
2009,61,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA ELETRICA NATAL,RN,NE
2009,51,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA MECANICA NATAL,RN,NE
2009,38,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA QUIMICA NATAL,RN,NE
2009,26,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA TEXTIL NATAL,RN,NE
2009,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTATISTICA NATAL,RN,NE
2009,77,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA NATAL,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA NATAL BIOQUIMICO E ANALISTA CLINICO,RN,NE
2009,35,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA NATAL,RN,NE
2009,30,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISICA NATAL,RN,NE
2009,100,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2009,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA NATAL,RN,NE
2009,78,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,RN,NE
2009,49,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA NATAL,RN,NE
2009,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOLOGIA NATAL,RN,NE
2009,42,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTORIA,RN,NE
2009,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTORIA NATAL,RN,NE
2009,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LINGUA PORTUGUESA E RESPECTIVAS LITERATURAS,RN,NE
2009,28,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES-INGLES E RESPECTIVAS LITERATURAS,RN,NE
2009,36,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES-LITERATURA,RN,NE
2009,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA FRANCESA E LITERATURAS,RN,NE
2009,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA INGLESA E LITERATURAS,RN,NE
2009,52,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA PORTUGUESA E LITERATURAS,RN,NE
2009,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM FISICA - CAMPUS NATAL-CENTRAL,RN,NE
2009,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM GEOGRAFIA - CAMPUS NATAL-CENTRAL,RN,NE
2009,54,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA NATAL,RN,NE
2009,92,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA NATAL,RN,NE
2009,13,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL,RN,NE
2009,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL CANTO,RN,NE
2009,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL INSTRUMENTO,RN,NE
2009,94,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NORMAL SUPERIOR - FORMACAO DE PROFESSOR DE EDUCACAO INFANTIL E SERIES INICIAIS DO ENSINO FUNDAMENTAL,RN,NE
2009,95,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO,RN,NE
2009,34,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO,RN,NE
2009,38,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO NATAL,RN,NE
2009,60,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA,RN,NE
2009,64,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA NATAL,RN,NE
2009,45,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,68,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,57,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,42,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA  EAD,RN,NE
2009,63,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA - MAGISTERIO PARA A EDUCACAO BASICA E GESTAO EM EDUCACAO,RN,NE
2009,153,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA NATAL,RN,NE
2009,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIAEAD,RN,NE
2009,93,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA - FORMACAO DE PSICOLOGO,RN,NE
2009,50,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA FORMACAO DE PSICOLOGO,RN,NE
2009,87,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA NATAL,RN,NE
2009,70,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUIMICA NATAL,RN,NE
2009,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SECRETARIADO EXECUTIVO,RN,NE
2009,41,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,286,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL  EAD,RN,NE
2009,82,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL NATAL,RN,NE
2009,105,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,15,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,37,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TERAPIA OCUPACIONAL,RN,NE
2009,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,176,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,38,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL,RN,NE
2009,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL GESTAO HOTELEIRA,RN,NE
